id,id_fantoir,numero,rep,nom_voie,code_postal,code_insee,nom_commune,code_insee_ancienne_commune,nom_ancienne_commune,x,y,lon,lat,type_position,alias,nom_ld,libelle_acheminement,nom_afnor,source_position,source_nom_voie,certification_commune,cad_parcelles,building_id,iris_code,has_pv,pv_capacity_kwp,nom_iris,dist_to_bt_line_m
75102_5792_00016,75102_5792,16,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651081.97,6863466.27,2.333132,48.869365,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00016,751020501.0,False,0.0,Gaillon 1,1.776842782430678
75102_5792_00017,75102_5792,17,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651097.7,6863513.84,2.333341,48.869794,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00017,751020501.0,True,18.14,Gaillon 1,2.741972116101785
75102_5792_00018,75102_5792,18,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651093.12,6863484.3,2.333282,48.869528,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00018,751020501.0,False,0.0,Gaillon 1,1.5276381694548735
75102_5792_00019,75102_5792,19,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651106.33,6863527.78,2.333457,48.86992,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00019,751020501.0,False,0.0,Gaillon 1,2.6724751521224643
75102_5792_00020,75102_5792,20,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651106.73,6863506.2,2.333465,48.869726,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00020,751020501.0,False,0.0,Gaillon 1,1.1856271202579594
75102_5792_00021,75102_5792,21,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651127.6,6863561.74,2.333743,48.870227,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00021,751020503.0,False,0.0,Gaillon 3,2.870574248311065
75102_5792_00022,75102_5792,22,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651116.85,6863522.69,2.333601,48.869875,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00022,751020501.0,False,0.0,Gaillon 1,1.2859491052388643
75102_5792_00023,75102_5792,23,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651135.4,6863574.13,2.333848,48.870339,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00023,751020503.0,False,0.0,Gaillon 3,2.5246370959436337
75102_5792_00024,75102_5792,24,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651123.62,6863533.64,2.333692,48.869974,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00024,751020501.0,True,15.46,Gaillon 1,1.38885428956742
75102_5792_00025,75102_5792,25,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651149.83,6863597.25,2.334042,48.870548,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00025,751020503.0,False,0.0,Gaillon 3,2.2804878308711407
75102_5792_00026,75102_5792,26,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651150.2,6863571.78,2.33405,48.870319,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00026,751020503.0,False,0.0,Gaillon 3,1.0234794062830264
75102_5792_00028,75102_5792,28,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651158.45,6863584.61,2.334161,48.870435,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00028,751020503.0,False,0.0,Gaillon 3,1.4174768561088067
75102_5792_00030,75102_5792,30,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651163.74,6863593.57,2.334232,48.870516,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00030,751020503.0,False,0.0,Gaillon 3,1.282400106398738
75102_5792_00032,75102_5792,32,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651172.14,6863607.18,2.334345,48.870639,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00032,751020503.0,True,11.43,Gaillon 3,1.4040210785532223
75102_5792_00034,75102_5792,34,,Rue Louis Le Grand,75002,75102,Paris 2e Arrondissement,,,651182.77,6863624.32,2.334488,48.870794,parcelle,,,PARIS,RUE LOUIS LE GRAND,commune,commune,1,,75102_5792_00034,751020503.0,False,0.0,Gaillon 3,1.6673405744226506
75102_1199_00007,75102_1199,7,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652377.13,6862915.38,2.350849,48.864508,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00007,751020801.0,False,0.0,Bonne Nouvelle 1,7.15951616576597
75102_1199_00009,75102_1199,9,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652374.5,6862916.62,2.350813,48.864519,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00009,751020801.0,True,19.59,Bonne Nouvelle 1,10.058468660865074
75102_1199_00010,75102_1199,10,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652372.27,6862922.2,2.350782,48.864569,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00010,751020801.0,False,0.0,Bonne Nouvelle 1,14.117003456582596
75102_1199_00011,75102_1199,11,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652371.13,6862917.76,2.350767,48.864529,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00011,751020801.0,True,5.76,Bonne Nouvelle 1,13.610409204249356
75102_1199_00012,75102_1199,12,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652367.21,6862923.35,2.350713,48.864579,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00012,751020801.0,False,0.0,Bonne Nouvelle 1,19.24748224390609
75102_1199_00013,75102_1199,13,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652365.2,6862918.7,2.350686,48.864537,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00013,751020801.0,False,0.0,Bonne Nouvelle 1,19.504131263894347
75102_1199_00017,75102_1199,17,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652354.5,6862920.46,2.35054,48.864552,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00017,751020803.0,False,0.0,Bonne Nouvelle 3,19.97223474481918
75102_1199_00018,75102_1199,18,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652353.95,6862925.58,2.350532,48.864598,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00018,751020803.0,False,0.0,Bonne Nouvelle 3,18.78927786759336
75102_1199_00019,75102_1199,19,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652348.05,6862921.51,2.350452,48.864561,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00019,751020803.0,False,0.0,Bonne Nouvelle 3,13.44350467157898
75102_1199_00020,75102_1199,20,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652348.53,6862926.51,2.350458,48.864606,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00020,751020803.0,False,0.0,Bonne Nouvelle 3,13.293580684432332
75102_1199_00022,75102_1199,22,,Passage du Bourg l'Abbé,75002,75102,Paris 2e Arrondissement,,,652342.23,6862927.45,2.350372,48.864614,parcelle,,,PARIS,PASSAGE DU BOURG L ABBE,commune,commune,1,,75102_1199_00022,751020803.0,True,17.57,Bonne Nouvelle 3,6.923614768743537
75102_6513_00033,75102_6513,33,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651938.72,6862980.38,2.344866,48.86506,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00033,751020701.0,False,0.0,Mail 1,3.463503693345999
75102_6513_00035,75102_6513,35,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651932.91,6863005.34,2.344784,48.865284,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00035,751020701.0,True,11.49,Mail 1,2.0765009201382325
75102_6513_00037,75102_6513,37,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651930.78,6863012.92,2.344754,48.865352,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00037,751020701.0,False,0.0,Mail 1,2.1068656270372728
75102_6513_00039,75102_6513,39,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651929.92,6863015.93,2.344742,48.865379,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00039,751020701.0,False,0.0,Mail 1,2.232153266200537
75102_6513_00041,75102_6513,41,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651928.0,6863022.84,2.344715,48.865441,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00041,751020701.0,False,0.0,Mail 1,2.252535834403888
75102_6513_00043,75102_6513,43,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651922.87,6863041.12,2.344643,48.865605,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00043,751020701.0,False,0.0,Mail 1,2.9455919583151497
75102_6513_00044,75102_6513,44,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651960.49,6862969.08,2.345164,48.86496,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00044,751020701.0,False,0.0,Mail 1,1.6612000062016594
75102_6513_00045,75102_6513,45,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651921.44,6863046.58,2.344623,48.865654,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00045,751020701.0,False,0.0,Mail 1,2.7179295465090227
75102_6513_00046,75102_6513,46,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651957.64,6862979.44,2.345124,48.865053,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00046,751020701.0,True,4.42,Mail 1,1.6763500891948555
75102_6513_00047,75102_6513,47,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651920.81,6863049.36,2.344614,48.865679,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00047,751020701.0,True,16.39,Mail 1,2.539110573828816
75102_6513_00048,75102_6513,48,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651955.29,6862987.92,2.345091,48.865129,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00048,751020701.0,True,13.65,Mail 1,1.9197675841188584
75102_6513_00049,75102_6513,49,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651918.17,6863059.06,2.344577,48.865766,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00049,751020701.0,False,0.0,Mail 1,2.3154062375801314
75102_6513_00050,75102_6513,50,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651954.4,6862994.82,2.345078,48.865191,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00050,751020701.0,True,8.53,Mail 1,2.960817575050039
75102_6513_00051,75102_6513,51,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651915.61,6863068.42,2.344541,48.86585,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00051,751020701.0,False,0.0,Mail 1,2.11834256605576
75102_6513_00052,75102_6513,52,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651950.73,6863004.08,2.345027,48.865274,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00052,751020701.0,False,0.0,Mail 1,1.9910113250629724
75102_6513_00053,75102_6513,53,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651914.11,6863073.77,2.34452,48.865898,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00053,751020701.0,True,16.31,Mail 1,2.0381852273314176
75102_6513_00054,75102_6513,54,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651947.17,6863017.01,2.344977,48.86539,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00054,751020701.0,False,0.0,Mail 1,2.17341381201837
75102_6513_00055,75102_6513,55,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651911.55,6863083.24,2.344484,48.865983,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00055,751020701.0,False,0.0,Mail 1,1.808589056718567
75102_6513_00056,75102_6513,56,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651946.03,6863021.02,2.344961,48.865426,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00056,751020701.0,True,16.96,Mail 1,2.178292068533332
75102_6513_00057,75102_6513,57,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651909.56,6863090.6,2.344456,48.866049,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00057,751020701.0,False,0.0,Mail 1,1.6279138903375832
75102_6513_00058,75102_6513,58,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651944.39,6863027.04,2.344938,48.86548,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00058,751020701.0,False,0.0,Mail 1,2.254888136590288
75102_6513_00059,75102_6513,59,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651907.85,6863096.62,2.344432,48.866103,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00059,751020701.0,False,0.0,Mail 1,1.792661277362402
75102_6513_00060,75102_6513,60,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651942.33,6863034.39,2.344909,48.865546,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00060,751020701.0,False,0.0,Mail 1,2.2797882757017454
75102_6513_00061,75102_6513,61,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651906.28,6863102.41,2.34441,48.866155,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00061,751020701.0,False,0.0,Mail 1,1.55372848380766
75102_6513_00062,75102_6513,62,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651941.04,6863039.07,2.344891,48.865588,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00062,751020701.0,False,0.0,Mail 1,2.2940200146597163
75102_6513_00063,75102_6513,63,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651904.5,6863109.1,2.344385,48.866215,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00063,751020701.0,True,4.1,Mail 1,1.4149927429315703
75102_6513_00064,75102_6513,64,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651939.4,6863044.87,2.344868,48.86564,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00064,751020701.0,False,0.0,Mail 1,2.256076555771239
75102_6513_00065,75102_6513,65,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651897.53,6863134.96,2.344287,48.866447,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00065,751020701.0,False,0.0,Mail 1,1.5422036955543772
75102_6513_00066,75102_6513,66,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651936.98,6863053.56,2.344834,48.865718,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00066,751020701.0,True,9.51,Mail 1,2.055715777329529
75102_6513_00067,75102_6513,67,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651892.91,6863153.01,2.344222,48.866609,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00067,751020701.0,False,0.0,Mail 1,1.6327483417905024
75102_6513_00068,75102_6513,68,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651933.53,6863070.83,2.344785,48.865873,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00068,751020701.0,False,0.0,Mail 1,3.232029018770274
75102_6513_00070,75102_6513,70,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651930.22,6863078.75,2.344739,48.865944,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00070,751020701.0,False,0.0,Mail 1,2.22813994324725
75102_6513_00072,75102_6513,72,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651927.09,6863090.23,2.344695,48.866047,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00072,751020701.0,False,0.0,Mail 1,2.3464909974686057
75102_6513_00078,75102_6513,78,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651917.9,6863123.89,2.344566,48.866349,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00078,751020701.0,False,0.0,Mail 1,2.8302729544205354
75102_6513_00080,75102_6513,80,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651913.7,6863139.05,2.344507,48.866485,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00080,751020701.0,False,0.0,Mail 1,2.781074008562752
75102_6513_00082,75102_6513,82,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651910.21,6863151.98,2.344458,48.866601,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00082,751020701.0,False,0.0,Mail 1,1.7610633299679026
75102_6513_00083,75102_6513,83,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651853.04,6863245.64,2.343668,48.867439,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00083,751020702.0,False,0.0,Mail 2,1.820480678388104
75102_6513_00085,75102_6513,85,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651859.71,6863263.04,2.343757,48.867596,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00085,751020702.0,False,0.0,Mail 2,2.095015164624485
75102_6513_00086,75102_6513,86,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651902.52,6863179.17,2.34435,48.866845,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00086,751020701.0,False,0.0,Mail 1,2.246899091717732
75102_6513_00087,75102_6513,87,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651857.79,6863270.51,2.34373,48.867663,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00087,751020702.0,False,0.0,Mail 2,2.490336519073757
75102_6513_00088,75102_6513,88,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651903.51,6863175.49,2.344364,48.866812,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00088,751020701.0,False,0.0,Mail 1,2.096235248072032
75102_6513_00089,75102_6513,89,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651856.09,6863276.97,2.343706,48.867721,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00089,751020702.0,False,0.0,Mail 2,2.6426151888129445
75102_6513_00090,75102_6513,90,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651895.53,6863194.69,2.344253,48.866984,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00090,751020702.0,False,0.0,Mail 2,1.9969618452872284
75102_6513_00092,75102_6513,92,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651894.25,6863199.15,2.344235,48.867024,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00092,751020702.0,True,13.95,Mail 2,1.9792265613877844
75102_6513_00093,75102_6513,93,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651850.06,6863293.48,2.343622,48.867869,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00093,751020702.0,False,0.0,Mail 2,3.142286258439192
75102_6513_00094,75102_6513,94,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651893.04,6863203.6,2.344218,48.867064,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00094,751020702.0,False,0.0,Mail 2,2.031897975946791
75102_6513_00095,75102_6513,95,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651847.92,6863300.83,2.343592,48.867935,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00095,751020702.0,True,4.61,Mail 2,3.1809689487110018
75102_6513_00096,75102_6513,96,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651891.54,6863208.73,2.344197,48.86711,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00096,751020702.0,False,0.0,Mail 2,1.991499407413325
75102_6513_00097,75102_6513,97,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651845.5,6863309.42,2.343558,48.868012,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00097,751020702.0,False,0.0,Mail 2,0.6200597980435164
75102_6513_00098,75102_6513,98,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651889.9,6863214.64,2.344174,48.867163,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00098,751020702.0,False,0.0,Mail 2,2.0289703030473576
75102_6513_00100,75102_6513,100,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651888.33,6863220.21,2.344152,48.867213,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00100,751020702.0,True,9.64,Mail 2,2.040243440529538
75102_6513_00102,75102_6513,102,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651886.41,6863226.9,2.344125,48.867273,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00102,751020702.0,False,0.0,Mail 2,2.0102125882731743
75102_6513_00104,75102_6513,104,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651885.2,6863231.25,2.344108,48.867312,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00104,751020702.0,False,0.0,Mail 2,2.0342379210110404
75102_6513_00106,75102_6513,106,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651881.06,6863245.74,2.34405,48.867442,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00106,751020702.0,True,2.61,Mail 2,3.781196649329672
75102_6513_00108,75102_6513,108,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651878.5,6863254.99,2.344014,48.867525,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00108,751020702.0,False,0.0,Mail 2,4.452852327229576
75102_6513_00109,75102_6513,109,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651834.02,6863349.43,2.343397,48.868371,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00109,751020703.0,False,0.0,Mail 3,2.035066810884399
75102_6513_00110,75102_6513,110,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651876.36,6863262.46,2.343984,48.867592,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00110,751020702.0,True,7.14,Mail 2,3.72386511190765
75102_6513_00111,75102_6513,111,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651830.67,6863361.25,2.34335,48.868477,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00111,751020703.0,False,0.0,Mail 3,2.1143842967663606
75102_6513_00112,75102_6513,112,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651874.93,6863267.47,2.343964,48.867637,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00112,751020702.0,False,0.0,Mail 2,3.696984494223616
75102_6513_00114,75102_6513,114,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651873.44,6863272.71,2.343943,48.867684,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00114,751020702.0,False,0.0,Mail 2,2.312586747981527
75102_6513_00115,75102_6513,115,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651814.56,6863382.51,2.343128,48.868667,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00115,751020703.0,True,18.61,Mail 3,2.217512609901594
75102_6513_00116,75102_6513,116,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651872.01,6863277.95,2.343923,48.867731,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00116,751020702.0,True,7.72,Mail 2,2.334939485295265
75102_6513_00117,75102_6513,117,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651811.63,6863391.32,2.343087,48.868746,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00117,751020703.0,True,7.91,Mail 3,3.668654747446955
75102_6513_00119,75102_6513,119,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651809.28,6863400.23,2.343054,48.868826,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00119,751020703.0,False,0.0,Mail 3,2.3047222976087807
75102_6513_00120,75102_6513,120,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651869.8,6863285.75,2.343892,48.867801,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00120,751020702.0,False,0.0,Mail 2,2.2902997733618937
75102_6513_00121,75102_6513,121,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651806.57,6863409.6,2.343016,48.86891,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00121,751020703.0,True,5.85,Mail 3,3.132775152657942
75102_6513_00122,75102_6513,122,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651865.96,6863299.46,2.343838,48.867924,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00122,751020702.0,True,8.34,Mail 2,2.5020084172529056
75102_6513_00123,75102_6513,123,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651812.98,6863421.33,2.343102,48.869016,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00123,751020703.0,False,0.0,Mail 3,1.9896083724696665
75102_6513_00125,75102_6513,125,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651808.9,6863433.6,2.343045,48.869126,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00125,751020703.0,False,0.0,Mail 3,1.977798687015492
75102_6513_00127,75102_6513,127,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651805.53,6863443.52,2.342998,48.869215,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00127,751020703.0,False,0.0,Mail 3,1.9985821122075835
75102_6513_00129,75102_6513,129,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651793.73,6863453.63,2.342836,48.869305,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00129,751020703.0,False,0.0,Mail 3,10.109615588416
75102_6513_00130,75102_6513,130,,Rue Montmartre,75002,75102,Paris 2e Arrondissement,,,651854.41,6863340.26,2.343676,48.86829,parcelle,,,PARIS,RUE MONTMARTRE,commune,commune,1,,75102_6513_00130,751020703.0,False,0.0,Mail 3,2.180066656151141
